sender,total_sent
carNoIp[319],411
carNoIp[320],405
carNoIp[321],405
carNoIp[322],405
carNoIp[323],405
carNoIp[324],405
carNoIp[325],405
carNoIp[326],405
carNoIp[327],405
carNoIp[328],404
carNoIp[329],404
carNoIp[330],404
carNoIp[331],404
carNoIp[332],398
carNoIp[333],398
carNoIp[334],398
carNoIp[335],398
carNoIp[336],392
carNoIp[337],392
carNoIp[338],392
carNoIp[339],392
carNoIp[340],386
carNoIp[341],386
carNoIp[342],386
carNoIp[343],386
carNoIp[344],380
carNoIp[345],380
carNoIp[346],380
carNoIp[347],380
carNoIp[348],373
carNoIp[349],373
carNoIp[350],373
carNoIp[351],373
carNoIp[352],367
carNoIp[353],367
carNoIp[354],367
carNoIp[355],367
carNoIp[356],361
carNoIp[357],361
carNoIp[358],361
carNoIp[359],361
carNoIp[360],355
carNoIp[361],355
carNoIp[362],355
carNoIp[363],355
carNoIp[364],355
carNoIp[365],355
carNoIp[366],355
carNoIp[367],355
carNoIp[368],355
carNoIp[369],355
carNoIp[370],355
carNoIp[371],355
carNoIp[372],348
carNoIp[373],348
carNoIp[374],348
carNoIp[375],348
carNoIp[376],342
carNoIp[377],342
carNoIp[378],342
carNoIp[379],342
carNoIp[380],336
carNoIp[381],336
carNoIp[382],336
carNoIp[383],336
carNoIp[384],330
carNoIp[385],330
carNoIp[386],330
carNoIp[387],330
carNoIp[388],324
carNoIp[389],324
carNoIp[390],324
carNoIp[391],324
carNoIp[392],317
carNoIp[393],317
carNoIp[394],317
carNoIp[395],317
carNoIp[396],311
carNoIp[397],311
carNoIp[398],311
carNoIp[399],311
carNoIp[400],305
carNoIp[401],305
carNoIp[402],305
carNoIp[403],305
carNoIp[404],305
carNoIp[405],305
carNoIp[406],305
carNoIp[407],305
carNoIp[408],305
carNoIp[409],305
carNoIp[410],305
carNoIp[411],305
carNoIp[412],299
carNoIp[413],299
carNoIp[414],299
carNoIp[415],299
carNoIp[416],292
carNoIp[417],292
carNoIp[418],292
carNoIp[419],292
